code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,psychological_risk,total_clicks,avg_score,active_days,engagement_variability,inactivity_days,engagement_slope,assessment_consistency,persona_cluster,persona,attention_score,confusion_score,boredom_score,cognitive_overload_score,stability_score,intervention_style
DDD,2013J,560486,M,Wales,HE Qualification,70-80%,0-35,0,120,N,Pass,0,1533.0,87.28571428571429,87.0,3.091962061986879,161.0,-0.0282907305805783,8.38081709847526,3,Passive Watcher,43.720848,56.279152,16.129032258064516,66.12903225806451,58.16661789331621,Interactive participation encouragement
DDD,2013J,560493,F,Wales,HE Qualification,40-50%,0-35,0,120,N,Pass,0,1256.0,91.0,73.0,3.555426117329385,205.0,0.0499801121392675,3.633180424916991,5,Last-Minute Survivor,87.76796,12.232042,7.142857142857142,46.42857142857143,79.26132015136639,Deadline management coaching
DDD,2013J,560759,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0,2074.0,66.8,170.0,3.0871065896098964,104.0,-0.024114933700812,16.21933003137511,2,Anxiety-Spike Learner,52.51136,47.488644,34.0,65.99999999999999,61.14141647013004,Guided pacing and stress reduction
DDD,2013J,560870,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1,166.0,76.0,9.0,2.9676133953862225,90.0,-0.3072628559721369,0.0,3,Passive Watcher,21.252506,78.74749,16.666666666666664,88.33333333333333,43.317187757093485,Interactive participation encouragement
DDD,2013J,560879,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0,2832.0,70.5625,166.0,5.714998653544505,94.0,0.0252921838245721,20.54902674094323,4,Consistent Learner,63.82705,36.172955,27.27272727272727,50.0,69.37068211548517,Advanced learning opportunities
DDD,2013J,560948,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,1,976.0,48.142857142857146,60.0,2.9860977353560205,182.0,-0.0374944275783952,7.221001117771492,3,Passive Watcher,20.637232,79.36277,16.0,70.0,49.217044088214664,Interactive participation encouragement
DDD,2013J,561072,M,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,Pass,0,1265.0,88.71428571428571,65.0,3.260281460922541,180.0,0.0228701254652476,8.616153157766831,5,Last-Minute Survivor,97.243935,2.7560668,2.0,26.0,89.32788391302581,Deadline management coaching
DDD,2013J,561195,M,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Pass,0,5279.0,66.25,192.0,5.5716748100067175,75.0,-0.0064121453910756,20.30270917882636,4,Consistent Learner,89.3491,10.650902,16.0,53.0,76.92580772999776,Advanced learning opportunities
DDD,2013J,561272,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,Y,Fail,1,69.0,24.0,8.0,1.990031977815249,23.0,-0.02970502700457,0.0,0,Silent Isolator,21.534824,78.46518,20.0,73.33333333333334,48.737151562950466,Social engagement support
DDD,2013J,561476,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,0,1924.0,88.875,114.0,4.62514137904204,145.0,0.0241606417069744,6.888396039717808,5,Last-Minute Survivor,95.556465,4.443538,8.0,45.0,81.97710687365266,Deadline management coaching
DDD,2013J,561515,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0,360.0,70.71428571428571,22.0,1.9947269734096176,223.0,0.0287280988559833,10.323343865794094,5,Last-Minute Survivor,78.412796,21.587204,0.0,13.333333333333334,87.69491189775235,Deadline management coaching
DDD,2013J,561734,M,North Region,Lower Than A Level,,35-55,1,120,N,Distinction,0,1548.0,82.15,134.0,2.2921316920275903,112.0,-0.0614856630770975,14.383012641014362,5,Last-Minute Survivor,87.22427,12.775726,0.0,52.94117647058824,77.33032194579472,Deadline management coaching
DDD,2013J,561807,M,North Region,HE Qualification,,35-55,0,60,N,Distinction,0,3002.0,93.85714285714286,118.0,4.528464524111268,136.0,-0.0549720979111347,3.670993118515817,4,Consistent Learner,63.860703,36.139297,2.0,56.00000000000001,67.77741282529624,Advanced learning opportunities
DDD,2013J,561810,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,0,1435.0,77.5,106.0,3.4953092624524364,151.0,0.0049272666116623,15.98436736314578,5,Last-Minute Survivor,95.83388,4.166124,8.0,30.0,87.44618891251585,Deadline management coaching
DDD,2013J,561819,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction,0,2716.0,92.14285714285714,206.0,2.621831068693933,60.0,-0.0405719179420618,6.25642526870234,3,Passive Watcher,19.800455,80.19955,26.666666666666668,80.0,45.72620631043535,Interactive participation encouragement
DDD,2013J,561823,M,South East Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,1,481.0,43.0,59.0,1.9096764109747948,108.0,-0.0412680642228825,19.0,5,Last-Minute Survivor,89.17376,10.82624,14.000000000000002,48.00000000000001,79.75469452967506,Deadline management coaching
DDD,2013J,561881,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,0,2439.0,96.0,183.0,4.328028284584306,94.0,-0.0018541748123202,2.886751345948128,3,Passive Watcher,17.555641,82.44436,30.0,80.0,44.40920390513856,Interactive participation encouragement
DDD,2013J,561905,F,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,1,947.0,52.8,58.0,3.050288378658424,141.0,-0.068824188853398,23.626256580338747,5,Last-Minute Survivor,92.85725,7.1427503,2.0,31.000000000000007,86.26898710711386,Deadline management coaching
DDD,2013J,561955,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,0,1858.0,81.0,123.0,3.0425468269232687,130.0,-0.034456502337425,11.690451944500124,5,Last-Minute Survivor,85.528496,14.471499,12.0,65.0,72.49531805769224,Deadline management coaching
DDD,2013J,562064,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,1,2733.0,67.13333333333334,98.0,8.408655125751713,175.0,0.2394818929099061,16.32643197249114,3,Passive Watcher,47.11074,52.88926,30.0,73.75,54.98402829141609,Interactive participation encouragement
DDD,2013J,562096,F,North Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,74.83667,25.163332,22.0,53.0,73.945556,Mental wellness intervention
DDD,2013J,562100,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,Y,Withdrawn,1,921.0,24.2,64.0,1.973306965811761,104.0,-0.0628257543264626,9.808159868191382,1,Burnout Pattern,71.48425,28.515741,16.0,47.0,74.17031734472941,Mental wellness intervention
DDD,2013J,562287,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Silent Isolator,72.07518,27.924824,38.095238095238095,64.28571428571428,69.26315390476191,Social engagement support
DDD,2013J,562437,M,South East Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,0,1168.0,62.16666666666666,118.0,2.57154568244127,135.0,-0.0305301169660989,13.934369977385655,3,Passive Watcher,42.642338,57.357662,14.000000000000002,61.0,59.69026410585291,Interactive participation encouragement
DDD,2013J,562490,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,1,680.0,48.4,72.0,1.8172803752917648,148.0,-0.0487735615487015,15.323185047502363,5,Last-Minute Survivor,75.02091,24.979084,10.0,64.99999999999999,69.40121187490276,Deadline management coaching
DDD,2013J,562548,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Silent Isolator,44.25959,55.74041,0.0,73.33333333333334,56.97541888888889,Social engagement support
DDD,2013J,562561,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1,282.0,0.0,14.0,3.378325161231317,8.0,0.164860681114551,0.0,0,Silent Isolator,21.993917,78.00608,35.0,68.75,49.95519827958956,Social engagement support
DDD,2013J,562585,F,South East Region,No Formal quals,60-70%,0-35,0,90,N,Withdrawn,1,225.0,49.333333333333336,21.0,4.067547642035027,114.0,-0.0056596058141828,3.0550504633038926,2,Anxiety-Spike Learner,71.895706,28.10429,28.000000000000004,60.00000000000001,69.27605411932166,Guided pacing and stress reduction
DDD,2013J,562728,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,1643.0,87.28571428571429,107.0,2.556908842826338,161.0,0.006605318801292,5.736267244886861,3,Passive Watcher,45.129997,54.870003,16.666666666666664,66.66666666666667,58.635473830169,Interactive participation encouragement
DDD,2013J,562758,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,180,Y,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,91.5666,8.433401,0.0,23.0,89.52219966666667,Mental wellness intervention
DDD,2013J,562929,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,1,1161.0,25.0,41.0,2.531428304824624,42.0,-0.5201111893128324,0.0,1,Burnout Pattern,92.43844,7.561558,0.0,52.0,79.3023378983918,Mental wellness intervention
DDD,2013J,563016,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,Pass,0,2762.0,91.75,140.0,4.232898839662434,138.0,-0.0410749608040131,8.767363723871998,4,Consistent Learner,96.52189,3.4781094,4.0,54.0,79.42966392011252,Advanced learning opportunities
DDD,2013J,563503,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Silent Isolator,18.89134,81.10866,3.333333333333333,81.66666666666667,45.74155777777778,Social engagement support
DDD,2013J,563675,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,Y,Pass,0,2181.0,87.83333333333333,149.0,3.2437576037274543,106.0,-0.0329098872786679,7.808115436305143,5,Last-Minute Survivor,89.43392,10.566083,2.0,26.0,86.73005313209084,Deadline management coaching
DDD,2013J,563718,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,1,434.0,41.333333333333336,32.0,2.964784102160611,77.0,-0.0521469124339792,1.5275252316519474,1,Burnout Pattern,93.27206,6.7279468,0.0,42.00000000000001,82.76908969927979,Mental wellness intervention
DDD,2013J,563770,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,1,369.0,75.4,27.0,5.060381301124317,225.0,-0.0346843306561012,24.70425064639687,5,Last-Minute Survivor,98.55702,1.4429771,0.0,7.999999999999999,95.16554719962522,Deadline management coaching
DDD,2013J,563819,M,South East Region,A Level or Equivalent,50-60%,0-35,0,90,Y,Pass,0,952.0,65.15384615384616,85.0,5.3635940928560535,169.0,-0.027947858918498,9.728361919718326,5,Last-Minute Survivor,88.02966,11.970335,4.166666666666666,37.5,81.72202363571465,Deadline management coaching
DDD,2013J,563847,F,Ireland,Lower Than A Level,20-30%,0-35,0,75,N,Withdrawn,1,252.0,70.0,28.0,1.5464045093295675,111.0,-0.0945953932925799,0.0,5,Last-Minute Survivor,60.243954,39.75605,10.0,50.0,69.56584849689014,Deadline management coaching
DDD,2013J,563862,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,1,670.0,72.25,78.0,1.8192407012029712,116.0,-0.0521795329693691,10.781929326423914,5,Last-Minute Survivor,94.2423,5.757697,12.0,43.0,83.14102076626568,Deadline management coaching
DDD,2013J,563888,F,South West Region,HE Qualification,10-20,0-35,0,90,N,Withdrawn,1,574.0,37.833333333333336,47.0,3.609463888992111,186.0,-0.00100166173679,10.303721010715822,5,Last-Minute Survivor,97.07072,2.9292817,0.0,32.0,87.15375147033596,Deadline management coaching
DDD,2013J,563971,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,0,1190.0,88.71428571428571,147.0,2.7633687311897206,132.0,-0.0090769515992254,11.324226032630012,5,Last-Minute Survivor,88.4693,11.530705,16.216216216216218,47.2972972972973,79.46954299050432,Deadline management coaching
DDD,2013J,564213,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0,2269.0,70.73333333333333,123.0,6.756766072382474,150.0,0.0120901890400085,16.598049225593893,5,Last-Minute Survivor,88.51947,11.480527,6.0,48.00000000000001,77.92090230920584,Deadline management coaching
DDD,2013J,564325,F,North Western Region,Lower Than A Level,30-40%,0-35,0,120,Y,Withdrawn,1,266.0,69.0,21.0,1.6478875701611604,34.0,0.1830486681841085,0.0,1,Burnout Pattern,95.58299,4.417011,16.0,44.0,83.31170047661294,Mental wellness intervention
DDD,2013J,564356,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,908.0,57.42857142857143,72.0,1.8818969678658504,206.0,-0.0096987038357606,31.57983081471011,5,Last-Minute Survivor,90.073,9.926998,0.0,43.333333333333336,81.6192572329336,Deadline management coaching
DDD,2013J,564454,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,Y,Fail,1,37.0,72.0,5.0,3.113717728895491,14.0,0.011168384879725,0.0,1,Burnout Pattern,72.215096,27.78491,20.0,70.0,66.36712409036818,Mental wellness intervention
DDD,2013J,565175,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,0,1040.0,71.0,113.0,3.30727454751934,141.0,-0.0014347418674847,7.668115805072325,5,Last-Minute Survivor,83.85426,16.145737,0.0,58.00000000000001,74.18232948416022,Deadline management coaching
DDD,2013J,565301,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,0,1769.0,57.66666666666666,122.0,2.197109779590804,110.0,-0.0675598149408926,20.264912204760883,5,Last-Minute Survivor,87.012146,12.987854,0.0,57.14285714285714,75.89072635918401,Deadline management coaching
DDD,2013J,565570,M,West Midlands Region,A Level or Equivalent,,0-35,0,90,N,Fail,1,620.0,44.57142857142857,109.0,1.5548080332433487,162.0,-0.0217541965036809,14.2344317631245,5,Last-Minute Survivor,93.018906,6.9810925,2.0,38.0,84.48803315558555,Deadline management coaching
DDD,2013J,565657,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,0,2774.0,84.71428571428571,164.0,3.0471435609418114,93.0,-0.0519451781020931,5.089672082242815,3,Passive Watcher,45.447586,54.552414,16.666666666666664,69.44444444444444,57.651999331537915,Interactive participation encouragement
DDD,2013J,565662,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,95.39971,4.600284,0.0,65.99999999999999,76.466572,Mental wellness intervention
DDD,2013J,566134,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1,781.0,60.0,70.0,3.2111983046472,181.0,-0.0132153797905141,14.378803844548406,3,Passive Watcher,31.81476,68.18524,15.384615384615383,42.30769230769231,62.098623129220165,Interactive participation encouragement
DDD,2013J,566185,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,120,N,Pass,0,2103.0,54.125,136.0,4.15079488103611,124.0,-0.0131221758029031,17.29691687363194,3,Passive Watcher,54.04854,45.95146,12.5,68.75,60.3825817063213,Interactive participation encouragement
DDD,2013J,566381,F,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,1,1632.0,45.42857142857143,122.0,3.974187612596959,147.0,0.0079867714026738,16.651898218693095,2,Anxiety-Spike Learner,67.87345,32.12654,10.0,90.0,57.966424129134346,Guided pacing and stress reduction
DDD,2013J,566445,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,79.77975,20.220251,0.0,73.33333333333334,68.81547188888888,Mental wellness intervention
DDD,2013J,566482,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,1,1304.0,58.833333333333336,75.0,3.082847623032578,160.0,-0.0409208798403145,28.37898283354544,2,Anxiety-Spike Learner,75.654236,24.345768,42.85714285714285,64.28571428571428,69.42855669708437,Guided pacing and stress reduction
DDD,2013J,566553,F,Scotland,HE Qualification,70-80%,35-55,0,90,N,Withdrawn,1,1260.0,84.25,79.0,2.2883374375773147,188.0,-0.0389623478684015,0.9574271077563362,5,Last-Minute Survivor,94.93699,5.063011,6.0,45.0,82.54955052080756,Deadline management coaching
DDD,2013J,566704,F,Wales,HE Qualification,20-30%,35-55,0,90,N,Withdrawn,1,263.0,0.0,16.0,2.762680125429229,21.0,-0.1483903420523138,0.0,0,Silent Isolator,20.39202,79.60798,43.333333333333336,76.66666666666666,46.98755773596804,Social engagement support
DDD,2013J,566795,M,London Region,HE Qualification,30-40%,0-35,0,90,N,Fail,1,9.0,0.0,3.0,0.4879500364742665,13.0,0.0,0.0,1,Burnout Pattern,94.63447,5.365533,0.0,28.000000000000004,88.71550565450858,Mental wellness intervention
DDD,2013J,566810,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,1,84.0,0.0,4.0,2.968653436460116,23.0,0.8310542567269519,0.0,1,Burnout Pattern,82.2861,17.7139,14.000000000000002,57.00000000000001,74.10581552117996,Mental wellness intervention
DDD,2013J,566979,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Distinction,0,2482.0,88.625,188.0,5.071372479425366,76.0,0.0076075165412447,8.204673464962921,3,Passive Watcher,48.03167,51.96833,28.57142857142857,78.57142857142857,54.796289649715355,Interactive participation encouragement
DDD,2013J,567152,M,London Region,HE Qualification,10-20,0-35,0,60,N,Pass,0,1142.0,82.42857142857143,90.0,2.1012792757457985,182.0,-0.0153621241269449,10.69044967649698,5,Last-Minute Survivor,96.46809,3.5319164,6.0,50.0,81.45560144141807,Deadline management coaching
DDD,2013J,567167,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0,828.0,76.71428571428571,75.0,2.9206273240324347,171.0,-0.037410022171415,7.064330251677216,5,Last-Minute Survivor,91.792336,8.20766,2.0,50.0,79.62390422532252,Deadline management coaching
DDD,2013J,567176,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,1,486.0,0.0,34.0,2.943865112907416,46.0,-0.1542476909819976,0.0,1,Burnout Pattern,83.94635,16.053654,0.0,50.0,77.0008269623642,Mental wellness intervention
DDD,2013J,567246,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,83.57218,16.427813,0.0,88.23529411764706,65.11229762745097,Mental wellness intervention
DDD,2013J,567292,M,Ireland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,0,899.0,74.5,72.0,3.0829486623618862,184.0,-0.0396880157112241,33.41107600781513,5,Last-Minute Survivor,90.88654,9.113456,20.0,54.0,77.9345317792127,Deadline management coaching
DDD,2013J,567304,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,0,2368.0,82.21428571428571,88.0,9.51772090012506,179.0,0.0321523963002304,17.43638358512086,5,Last-Minute Survivor,74.76584,25.234163,2.0,39.0,75.41603869995832,Deadline management coaching
DDD,2013J,567417,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,0,2813.0,68.57142857142857,218.0,2.8910296682906123,61.0,-0.0284222239359948,10.674848052894284,4,Consistent Learner,92.5831,7.416904,7.6923076923076925,60.25641025641026,76.4785520250997,Advanced learning opportunities
DDD,2013J,567451,M,North Western Region,Lower Than A Level,90-100%,0-35,0,210,N,Pass,0,1952.0,68.9,178.0,2.937118529691555,94.0,-0.0815049788866051,12.160500720684892,3,Passive Watcher,53.48641,46.51359,16.129032258064516,80.64516129032258,56.63471005999529,Interactive participation encouragement
DDD,2013J,567970,F,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,1,650.0,51.333333333333336,67.0,1.3321011008026056,194.0,-0.0327617217046122,27.717623755774355,5,Last-Minute Survivor,76.26011,23.739893,20.0,52.0,74.30933529973247,Deadline management coaching
DDD,2013J,568043,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Silent Isolator,19.09539,80.90461,56.66666666666666,103.33333333333331,38.58735222222223,Social engagement support
DDD,2013J,568045,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,67.15548,32.844517,16.0,57.00000000000001,70.05182766666667,Mental wellness intervention
DDD,2013J,568068,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Fail,1,201.0,26.4,38.0,2.0406584903047653,198.0,-0.0262625106505856,12.77888884058391,5,Last-Minute Survivor,93.731636,6.2683635,8.0,24.0,89.23032600323174,Deadline management coaching
